Run,City,System,FailureTime
30,Chicago,Emergency Services,26
30,Chicago,Media,18
30,Chicago,Government Portals,19
30,Houston,Power Grid AI,7
30,Houston,Internet Backbone AI,9
30,Houston,Data Centers,18
30,Houston,Hospitals,16
30,Houston,Finance,14
30,Houston,Logistics,12
30,Houston,Emergency Services,18
30,Houston,Media,12
30,Houston,Government Portals,11
30,Phoenix,Power Grid AI,0
30,Phoenix,Internet Backbone AI,4
30,Phoenix,Data Centers,9
30,Phoenix,Hospitals,2
30,Phoenix,Finance,14
30,Phoenix,Logistics,6
30,Phoenix,Emergency Services,17
30,Phoenix,Media,16
30,Phoenix,Government Portals,19
30,Philadelphia,Power Grid AI,11
30,Philadelphia,Internet Backbone AI,7
30,Philadelphia,Data Centers,16
30,Philadelphia,Hospitals,24
30,Philadelphia,Finance,12
30,Philadelphia,Logistics,23
30,Philadelphia,Emergency Services,38
30,Philadelphia,Media,21
30,Philadelphia,Government Portals,16
30,San Antonio,Power Grid AI,7
30,San Antonio,Internet Backbone AI,10
30,San Antonio,Data Centers,12
30,San Antonio,Hospitals,18
30,San Antonio,Finance,12
30,San Antonio,Logistics,18
30,San Antonio,Emergency Services,29
30,San Antonio,Media,13
30,San Antonio,Government Portals,13
30,San Diego,Power Grid AI,6
30,San Diego,Internet Backbone AI,9
30,San Diego,Data Centers,12
30,San Diego,Hospitals,11
30,San Diego,Finance,15
30,San Diego,Logistics,12
30,San Diego,Emergency Services,13
30,San Diego,Media,15
30,San Diego,Government Portals,21
30,Dallas,Power Grid AI,7
30,Dallas,Internet Backbone AI,12
30,Dallas,Data Centers,15
30,Dallas,Hospitals,9
30,Dallas,Finance,15
30,Dallas,Logistics,16
30,Dallas,Emergency Services,22
30,Dallas,Media,14
30,Dallas,Government Portals,17
30,San Jose,Power Grid AI,10
30,San Jose,Internet Backbone AI,10
30,San Jose,Data Centers,12
30,San Jose,Hospitals,19
30,San Jose,Finance,14
30,San Jose,Logistics,14
30,San Jose,Emergency Services,28
30,San Jose,Media,16
30,San Jose,Government Portals,13
31,New York,Power Grid AI,4
31,New York,Internet Backbone AI,8
31,New York,Data Centers,10
31,New York,Hospitals,17
31,New York,Finance,11
31,New York,Logistics,9
31,New York,Emergency Services,30
31,New York,Media,17
31,New York,Government Portals,11
31,Los Angeles,Power Grid AI,2
31,Los Angeles,Internet Backbone AI,4
31,Los Angeles,Data Centers,9
31,Los Angeles,Hospitals,9
31,Los Angeles,Finance,7
31,Los Angeles,Logistics,11
31,Los Angeles,Emergency Services,19
31,Los Angeles,Media,12
31,Los Angeles,Government Portals,16
31,Chicago,Power Grid AI,5
31,Chicago,Internet Backbone AI,9
31,Chicago,Data Centers,14
31,Chicago,Hospitals,10
31,Chicago,Finance,11
31,Chicago,Logistics,7
31,Chicago,Emergency Services,20
31,Chicago,Media,12
31,Chicago,Government Portals,15
31,Houston,Power Grid AI,5
31,Houston,Internet Backbone AI,10
31,Houston,Data Centers,10
31,Houston,Hospitals,12
31,Houston,Finance,12
31,Houston,Logistics,10
31,Houston,Emergency Services,16
31,Houston,Media,12
31,Houston,Government Portals,12
31,Phoenix,Power Grid AI,5
31,Phoenix,Internet Backbone AI,6
31,Phoenix,Data Centers,11
31,Phoenix,Hospitals,9
31,Phoenix,Finance,9
31,Phoenix,Logistics,10
31,Phoenix,Emergency Services,22
31,Phoenix,Media,8
31,Phoenix,Government Portals,9
31,Philadelphia,Power Grid AI,6
31,Philadelphia,Internet Backbone AI,6
31,Philadelphia,Data Centers,11
31,Philadelphia,Hospitals,13
31,Philadelphia,Finance,9
31,Philadelphia,Logistics,11
31,Philadelphia,Emergency Services,20
31,Philadelphia,Media,10
31,Philadelphia,Government Portals,8
31,San Antonio,Power Grid AI,6
31,San Antonio,Internet Backbone AI,7
31,San Antonio,Data Centers,10
31,San Antonio,Hospitals,17
31,San Antonio,Finance,12
31,San Antonio,Logistics,14
31,San Antonio,Emergency Services,29
31,San Antonio,Media,15
31,San Antonio,Government Portals,13
31,San Diego,Power Grid AI,6
31,San Diego,Internet Backbone AI,9
31,San Diego,Data Centers,11
31,San Diego,Hospitals,14
31,San Diego,Finance,10
31,San Diego,Logistics,12
31,San Diego,Emergency Services,20
31,San Diego,Media,13
31,San Diego,Government Portals,13
31,Dallas,Power Grid AI,0
31,Dallas,Internet Backbone AI,8
31,Dallas,Data Centers,12
31,Dallas,Hospitals,13
31,Dallas,Finance,12
31,Dallas,Logistics,7
31,Dallas,Emergency Services,20
31,Dallas,Media,18
31,Dallas,Government Portals,14
31,San Jose,Power Grid AI,5
31,San Jose,Internet Backbone AI,9
31,San Jose,Data Centers,11
31,San Jose,Hospitals,17
31,San Jose,Finance,11
31,San Jose,Logistics,13
31,San Jose,Emergency Services,28
31,San Jose,Media,12
31,San Jose,Government Portals,12
32,New York,Power Grid AI,10
32,New York,Internet Backbone AI,12
32,New York,Data Centers,16
32,New York,Hospitals,20
32,New York,Finance,16
32,New York,Logistics,12
32,New York,Emergency Services,28
32,New York,Media,19
32,New York,Government Portals,19
32,Los Angeles,Power Grid AI,13
32,Los Angeles,Internet Backbone AI,13
32,Los Angeles,Data Centers,15
32,Los Angeles,Hospitals,20
32,Los Angeles,Finance,15
32,Los Angeles,Logistics,19
32,Los Angeles,Emergency Services,26
32,Los Angeles,Media,22
32,Los Angeles,Government Portals,22
32,Chicago,Power Grid AI,4
32,Chicago,Internet Backbone AI,10
32,Chicago,Data Centers,15
32,Chicago,Hospitals,17
32,Chicago,Finance,17
32,Chicago,Logistics,6
32,Chicago,Emergency Services,24
32,Chicago,Media,21
32,Chicago,Government Portals,23
32,Houston,Power Grid AI,0
32,Houston,Internet Backbone AI,5
32,Houston,Data Centers,2
32,Houston,Hospitals,7
32,Houston,Finance,13
32,Houston,Logistics,8
32,Houston,Emergency Services,19
32,Houston,Media,7
32,Houston,Government Portals,12
32,Phoenix,Power Grid AI,10
32,Phoenix,Internet Backbone AI,11
32,Phoenix,Data Centers,14
32,Phoenix,Hospitals,20
32,Phoenix,Finance,15
32,Phoenix,Logistics,17
32,Phoenix,Emergency Services,29
32,Phoenix,Media,14
32,Phoenix,Government Portals,15
32,Philadelphia,Power Grid AI,8
32,Philadelphia,Internet Backbone AI,9
32,Philadelphia,Data Centers,15
32,Philadelphia,Hospitals,12
32,Philadelphia,Finance,16
32,Philadelphia,Logistics,12
32,Philadelphia,Emergency Services,27
32,Philadelphia,Media,23
32,Philadelphia,Government Portals,14
32,San Antonio,Power Grid AI,8
32,San Antonio,Internet Backbone AI,10
32,San Antonio,Data Centers,13
32,San Antonio,Hospitals,20
32,San Antonio,Finance,16
32,San Antonio,Logistics,11
32,San Antonio,Emergency Services,27
32,San Antonio,Media,17
32,San Antonio,Government Portals,22
32,San Diego,Power Grid AI,6
32,San Diego,Internet Backbone AI,11
32,San Diego,Data Centers,15
32,San Diego,Hospitals,9
32,San Diego,Finance,18
32,San Diego,Logistics,18
32,San Diego,Emergency Services,17
32,San Diego,Media,15
32,San Diego,Government Portals,22
32,Dallas,Power Grid AI,4
32,Dallas,Internet Backbone AI,9
32,Dallas,Data Centers,14
32,Dallas,Hospitals,12
32,Dallas,Finance,17
32,Dallas,Logistics,13
32,Dallas,Emergency Services,17
32,Dallas,Media,24
32,Dallas,Government Portals,13
32,San Jose,Power Grid AI,10
32,San Jose,Internet Backbone AI,12
32,San Jose,Data Centers,13
32,San Jose,Hospitals,16
32,San Jose,Finance,16
32,San Jose,Logistics,21
32,San Jose,Emergency Services,23
32,San Jose,Media,24
32,San Jose,Government Portals,17
33,New York,Power Grid AI,2
33,New York,Internet Backbone AI,8
33,New York,Data Centers,11
33,New York,Hospitals,11
33,New York,Finance,17
33,New York,Logistics,11
33,New York,Emergency Services,14
33,New York,Media,14
33,New York,Government Portals,12
33,Los Angeles,Power Grid AI,3
33,Los Angeles,Internet Backbone AI,11
33,Los Angeles,Data Centers,12
33,Los Angeles,Hospitals,8
33,Los Angeles,Finance,13
33,Los Angeles,Logistics,16
33,Los Angeles,Emergency Services,21
33,Los Angeles,Media,17
33,Los Angeles,Government Portals,13
33,Chicago,Power Grid AI,7
33,Chicago,Internet Backbone AI,12
33,Chicago,Data Centers,15
33,Chicago,Hospitals,17
33,Chicago,Finance,17
33,Chicago,Logistics,16
33,Chicago,Emergency Services,21
33,Chicago,Media,18
33,Chicago,Government Portals,15
33,Houston,Power Grid AI,3
33,Houston,Internet Backbone AI,12
33,Houston,Data Centers,11
33,Houston,Hospitals,18
33,Houston,Finance,14
33,Houston,Logistics,9
33,Houston,Emergency Services,22
33,Houston,Media,18
33,Houston,Government Portals,15
33,Phoenix,Power Grid AI,0
33,Phoenix,Internet Backbone AI,11
33,Phoenix,Data Centers,13
33,Phoenix,Hospitals,2
33,Phoenix,Finance,14
33,Phoenix,Logistics,11
33,Phoenix,Emergency Services,7
33,Phoenix,Media,16
33,Phoenix,Government Portals,19
33,Philadelphia,Power Grid AI,3
33,Philadelphia,Internet Backbone AI,9
33,Philadelphia,Data Centers,13
33,Philadelphia,Hospitals,7
33,Philadelphia,Finance,16
33,Philadelphia,Logistics,15
33,Philadelphia,Emergency Services,10
33,Philadelphia,Media,17
33,Philadelphia,Government Portals,23
33,San Antonio,Power Grid AI,4
33,San Antonio,Internet Backbone AI,14
33,San Antonio,Data Centers,17
33,San Antonio,Hospitals,14
33,San Antonio,Finance,16
33,San Antonio,Logistics,12
33,San Antonio,Emergency Services,19
33,San Antonio,Media,16
33,San Antonio,Government Portals,16
33,San Diego,Power Grid AI,5
33,San Diego,Internet Backbone AI,8
33,San Diego,Data Centers,9
33,San Diego,Hospitals,8
33,San Diego,Finance,15
33,San Diego,Logistics,9
33,San Diego,Emergency Services,21
33,San Diego,Media,11
33,San Diego,Government Portals,13
33,Dallas,Power Grid AI,5
33,Dallas,Internet Backbone AI,10
33,Dallas,Data Centers,12
33,Dallas,Hospitals,8
33,Dallas,Finance,16
33,Dallas,Logistics,9
33,Dallas,Emergency Services,21
33,Dallas,Media,12
33,Dallas,Government Portals,18
33,San Jose,Power Grid AI,4
33,San Jose,Internet Backbone AI,10
33,San Jose,Data Centers,14
33,San Jose,Hospitals,16
33,San Jose,Finance,14
33,San Jose,Logistics,14
33,San Jose,Emergency Services,30
33,San Jose,Media,18
33,San Jose,Government Portals,16
34,New York,Power Grid AI,10
34,New York,Internet Backbone AI,5
34,New York,Data Centers,13
34,New York,Hospitals,22
34,New York,Finance,11
34,New York,Logistics,13
34,New York,Emergency Services,25
34,New York,Media,8
34,New York,Government Portals,17
34,Los Angeles,Power Grid AI,8
34,Los Angeles,Internet Backbone AI,8
34,Los Angeles,Data Centers,10
34,Los Angeles,Hospitals,20
34,Los Angeles,Finance,10
34,Los Angeles,Logistics,13
34,Los Angeles,Emergency Services,24
34,Los Angeles,Media,10
34,Los Angeles,Government Portals,11
34,Chicago,Power Grid AI,0
34,Chicago,Internet Backbone AI,2
34,Chicago,Data Centers,4
34,Chicago,Hospitals,4
34,Chicago,Finance,10
34,Chicago,Logistics,4
34,Chicago,Emergency Services,18
34,Chicago,Media,13
34,Chicago,Government Portals,7
34,Houston,Power Grid AI,4
34,Houston,Internet Backbone AI,11
34,Houston,Data Centers,17
34,Houston,Hospitals,15
34,Houston,Finance,13
34,Houston,Logistics,14
34,Houston,Emergency Services,30
34,Houston,Media,13
34,Houston,Government Portals,18
34,Phoenix,Power Grid AI,4
34,Phoenix,Internet Backbone AI,10
34,Phoenix,Data Centers,7
34,Phoenix,Hospitals,19
34,Phoenix,Finance,12
34,Phoenix,Logistics,9
34,Phoenix,Emergency Services,25
34,Phoenix,Media,15
34,Phoenix,Government Portals,18
34,Philadelphia,Power Grid AI,6
34,Philadelphia,Internet Backbone AI,12
34,Philadelphia,Data Centers,11
34,Philadelphia,Hospitals,14
34,Philadelphia,Finance,12
34,Philadelphia,Logistics,11
34,Philadelphia,Emergency Services,18
34,Philadelphia,Media,20
34,Philadelphia,Government Portals,18
34,San Antonio,Power Grid AI,9
34,San Antonio,Internet Backbone AI,9
34,San Antonio,Data Centers,13
34,San Antonio,Hospitals,16
34,San Antonio,Finance,14
34,San Antonio,Logistics,11
34,San Antonio,Emergency Services,29
34,San Antonio,Media,15
34,San Antonio,Government Portals,15
34,San Diego,Power Grid AI,10
34,San Diego,Internet Backbone AI,13
34,San Diego,Data Centers,13
34,San Diego,Hospitals,22
34,San Diego,Finance,13
34,San Diego,Logistics,18
34,San Diego,Emergency Services,32
34,San Diego,Media,15
34,San Diego,Government Portals,16
34,Dallas,Power Grid AI,8
34,Dallas,Internet Backbone AI,10
34,Dallas,Data Centers,12
34,Dallas,Hospitals,10
34,Dallas,Finance,14
34,Dallas,Logistics,18
34,Dallas,Emergency Services,14
34,Dallas,Media,16
34,Dallas,Government Portals,12
34,San Jose,Power Grid AI,8
34,San Jose,Internet Backbone AI,7
34,San Jose,Data Centers,18
34,San Jose,Hospitals,14
34,San Jose,Finance,12
34,San Jose,Logistics,10
34,San Jose,Emergency Services,17
34,San Jose,Media,17
34,San Jose,Government Portals,12
35,New York,Power Grid AI,2
35,New York,Internet Backbone AI,5
35,New York,Data Centers,12
35,New York,Hospitals,5
35,New York,Finance,13
35,New York,Logistics,15
35,New York,Emergency Services,12
35,New York,Media,13
35,New York,Government Portals,10
35,Los Angeles,Power Grid AI,10
35,Los Angeles,Internet Backbone AI,11
35,Los Angeles,Data Centers,15
35,Los Angeles,Hospitals,18
35,Los Angeles,Finance,13
35,Los Angeles,Logistics,13
35,Los Angeles,Emergency Services,24
35,Los Angeles,Media,18
35,Los Angeles,Government Portals,17
35,Chicago,Power Grid AI,7
35,Chicago,Internet Backbone AI,8
35,Chicago,Data Centers,11
35,Chicago,Hospitals,11
35,Chicago,Finance,14
35,Chicago,Logistics,10
35,Chicago,Emergency Services,16
35,Chicago,Media,15
35,Chicago,Government Portals,12
35,Houston,Power Grid AI,5
35,Houston,Internet Backbone AI,7
35,Houston,Data Centers,9
35,Houston,Hospitals,12
35,Houston,Finance,12
35,Houston,Logistics,20
35,Houston,Emergency Services,24
35,Houston,Media,14
35,Houston,Government Portals,15
35,Phoenix,Power Grid AI,2
35,Phoenix,Internet Backbone AI,4
35,Phoenix,Data Centers,8
35,Phoenix,Hospitals,7
35,Phoenix,Finance,13
35,Phoenix,Logistics,12
35,Phoenix,Emergency Services,15
35,Phoenix,Media,9
35,Phoenix,Government Portals,14
35,Philadelphia,Power Grid AI,0
35,Philadelphia,Internet Backbone AI,9
35,Philadelphia,Data Centers,12
35,Philadelphia,Hospitals,10
35,Philadelphia,Finance,17
35,Philadelphia,Logistics,9
35,Philadelphia,Emergency Services,23
35,Philadelphia,Media,16
35,Philadelphia,Government Portals,17
35,San Antonio,Power Grid AI,6
35,San Antonio,Internet Backbone AI,8
35,San Antonio,Data Centers,14
35,San Antonio,Hospitals,14
35,San Antonio,Finance,15
35,San Antonio,Logistics,18
35,San Antonio,Emergency Services,20
35,San Antonio,Media,11
35,San Antonio,Government Portals,11
35,San Diego,Power Grid AI,4
35,San Diego,Internet Backbone AI,7
35,San Diego,Data Centers,14
35,San Diego,Hospitals,11
35,San Diego,Finance,13
35,San Diego,Logistics,10
35,San Diego,Emergency Services,18
35,San Diego,Media,12
35,San Diego,Government Portals,9
35,Dallas,Power Grid AI,2
35,Dallas,Internet Backbone AI,10
35,Dallas,Data Centers,14
35,Dallas,Hospitals,14
35,Dallas,Finance,12
35,Dallas,Logistics,8
35,Dallas,Emergency Services,25
35,Dallas,Media,16
35,Dallas,Government Portals,17
35,San Jose,Power Grid AI,7
35,San Jose,Internet Backbone AI,9
35,San Jose,Data Centers,12
35,San Jose,Hospitals,15
35,San Jose,Finance,15
35,San Jose,Logistics,16
35,San Jose,Emergency Services,18
35,San Jose,Media,11
35,San Jose,Government Portals,11
36,New York,Power Grid AI,10
36,New York,Internet Backbone AI,13
36,New York,Data Centers,15
36,New York,Hospitals,20
36,New York,Finance,17
36,New York,Logistics,16
36,New York,Emergency Services,28
36,New York,Media,19
36,New York,Government Portals,25
36,Los Angeles,Power Grid AI,3
36,Los Angeles,Internet Backbone AI,8
36,Los Angeles,Data Centers,14
36,Los Angeles,Hospitals,7
36,Los Angeles,Finance,13
36,Los Angeles,Logistics,17
36,Los Angeles,Emergency Services,10
36,Los Angeles,Media,16
36,Los Angeles,Government Portals,10
36,Chicago,Power Grid AI,9
36,Chicago,Internet Backbone AI,15
36,Chicago,Data Centers,16
36,Chicago,Hospitals,12
36,Chicago,Finance,15
36,Chicago,Logistics,11
36,Chicago,Emergency Services,15
36,Chicago,Media,21
36,Chicago,Government Portals,28
36,Houston,Power Grid AI,5
36,Houston,Internet Backbone AI,10
36,Houston,Data Centers,12
36,Houston,Hospitals,10
36,Houston,Finance,12
36,Houston,Logistics,11
36,Houston,Emergency Services,19
36,Houston,Media,16
36,Houston,Government Portals,16
36,Phoenix,Power Grid AI,7
36,Phoenix,Internet Backbone AI,10
36,Phoenix,Data Centers,13
36,Phoenix,Hospitals,14
36,Phoenix,Finance,14
36,Phoenix,Logistics,13
36,Phoenix,Emergency Services,21
36,Phoenix,Media,12
36,Phoenix,Government Portals,16
36,Philadelphia,Power Grid AI,9
36,Philadelphia,Internet Backbone AI,13
36,Philadelphia,Data Centers,21
36,Philadelphia,Hospitals,23
36,Philadelphia,Finance,15
36,Philadelphia,Logistics,18
36,Philadelphia,Emergency Services,37
36,Philadelphia,Media,19
36,Philadelphia,Government Portals,23
36,San Antonio,Power Grid AI,7
36,San Antonio,Internet Backbone AI,11
36,San Antonio,Data Centers,9
36,San Antonio,Hospitals,15
36,San Antonio,Finance,13
36,San Antonio,Logistics,11
36,San Antonio,Emergency Services,22
36,San Antonio,Media,13
36,San Antonio,Government Portals,22
36,San Diego,Power Grid AI,6
36,San Diego,Internet Backbone AI,10
36,San Diego,Data Centers,13
36,San Diego,Hospitals,10
36,San Diego,Finance,14
36,San Diego,Logistics,17
36,San Diego,Emergency Services,25
36,San Diego,Media,16
36,San Diego,Government Portals,19
36,Dallas,Power Grid AI,8
36,Dallas,Internet Backbone AI,12
36,Dallas,Data Centers,14
36,Dallas,Hospitals,19
36,Dallas,Finance,14
36,Dallas,Logistics,12
36,Dallas,Emergency Services,25
36,Dallas,Media,15
36,Dallas,Government Portals,22
36,San Jose,Power Grid AI,0
36,San Jose,Internet Backbone AI,8
36,San Jose,Data Centers,9
36,San Jose,Hospitals,3
36,San Jose,Finance,10
36,San Jose,Logistics,13
36,San Jose,Emergency Services,6
36,San Jose,Media,12
36,San Jose,Government Portals,17
37,New York,Power Grid AI,6
37,New York,Internet Backbone AI,9
37,New York,Data Centers,11
37,New York,Hospitals,9
37,New York,Finance,14
37,New York,Logistics,12
37,New York,Emergency Services,23
37,New York,Media,13
37,New York,Government Portals,12
37,Los Angeles,Power Grid AI,4
37,Los Angeles,Internet Backbone AI,8
37,Los Angeles,Data Centers,7
37,Los Angeles,Hospitals,17
37,Los Angeles,Finance,9
37,Los Angeles,Logistics,14
37,Los Angeles,Emergency Services,22
37,Los Angeles,Media,16
37,Los Angeles,Government Portals,12
37,Chicago,Power Grid AI,2
37,Chicago,Internet Backbone AI,6
37,Chicago,Data Centers,9
37,Chicago,Hospitals,16
37,Chicago,Finance,11
37,Chicago,Logistics,9
37,Chicago,Emergency Services,28
37,Chicago,Media,12
37,Chicago,Government Portals,20
37,Houston,Power Grid AI,9
37,Houston,Internet Backbone AI,8
37,Houston,Data Centers,13
37,Houston,Hospitals,13
37,Houston,Finance,13
37,Houston,Logistics,12
37,Houston,Emergency Services,17
37,Houston,Media,12
37,Houston,Government Portals,10
37,Phoenix,Power Grid AI,8
37,Phoenix,Internet Backbone AI,9
37,Phoenix,Data Centers,11
37,Phoenix,Hospitals,16
37,Phoenix,Finance,14
37,Phoenix,Logistics,15
37,Phoenix,Emergency Services,21
37,Phoenix,Media,13
37,Phoenix,Government Portals,13
37,Philadelphia,Power Grid AI,2
37,Philadelphia,Internet Backbone AI,7
37,Philadelphia,Data Centers,11
37,Philadelphia,Hospitals,10
37,Philadelphia,Finance,15
37,Philadelphia,Logistics,11
37,Philadelphia,Emergency Services,17
37,Philadelphia,Media,12
37,Philadelphia,Government Portals,12
37,San Antonio,Power Grid AI,3
37,San Antonio,Internet Backbone AI,5
